"Estado","% Ocupación"
"Tlaxcala","87.50"
"Zacatecas","78.57"
"Querétaro","75.00"
"Ciudad de México","67.33"
"Yucatán","66.66"
"Nuevo León","64.81"
"Durango","58.73"
"Aguascalientes","51.80"
"Tamaulipas","51.35"
"Quintana Roo","48.78"
"Veracruz de Ignacio de La Llave","47.85"
"Chihuahua","44.56"
"Michoacán de Ocampo","44.00"
"Baja California","40.81"
"México","39.47"
"Puebla","39.08"
"Jalisco","34.06"
"Oaxaca","33.65"
"Sinaloa","30.52"
"Guanajuato","29.35"
"Tabasco","28.07"
"Guerrero","27.77"
"Morelos","25.92"
"San Luis Potosí","25.18"
"Hidalgo","22.44"
"Sonora","21.68"
"Colima","21.05"
"Coahuila de Zaragoza","20.89"
"Baja California Sur","11.11"
"Campeche","7.50"
"Chiapas","6.49"
"Nayarit","0.00"
