"Estado","% Ocupación"
"Durango","74.01"
"Ciudad de México","69.35"
"Guanajuato","62.34"
"Nuevo León","60.52"
"México","59.34"
"Hidalgo","59.01"
"Coahuila de Zaragoza","53.28"
"Zacatecas","51.67"
"Baja California","46.77"
"Aguascalientes","45.39"
"Chihuahua","42.59"
"Querétaro","39.96"
"Sonora","39.00"
"Michoacán de Ocampo","27.31"
"Puebla","26.79"
"Oaxaca","26.26"
"Morelos","25.33"
"Jalisco","25.06"
"Nayarit","24.83"
"San Luis Potosí","23.83"
"Guerrero","21.05"
"Tamaulipas","19.22"
"Tabasco","17.80"
"Sinaloa","17.72"
"Veracruz de Ignacio de La Llave","16.89"
"Quintana Roo","16.08"
"Baja California Sur","15.97"
"Colima","15.78"
"Tlaxcala","14.91"
"Yucatán","10.14"
"Chiapas","3.03"
"Campeche","2.22"
