"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","86.85"
"Querétaro","80.55"
"Zacatecas","70.00"
"Michoacán de Ocampo","68.91"
"México","67.94"
"Oaxaca","65.00"
"Guanajuato","58.13"
"Yucatán","56.75"
"Morelos","53.84"
"Nuevo León","50.75"
"Tabasco","50.00"
"Puebla","48.55"
"Jalisco","48.00"
"Aguascalientes","44.82"
"Hidalgo","39.68"
"Tamaulipas","38.14"
"Durango","37.34"
"Veracruz de Ignacio de La Llave","35.00"
"Sinaloa","33.05"
"San Luis Potosí","31.46"
"Guerrero","28.57"
"Quintana Roo","27.90"
"Sonora","25.45"
"Baja California","24.48"
"Coahuila de Zaragoza","24.39"
"Colima","22.22"
"Chihuahua","21.42"
"Chiapas","4.41"
"Nayarit","3.33"
"Campeche","3.12"
"Baja California Sur","0.00"
