"Estado","% Ocupación"
"Zacatecas","93.54"
"Durango","83.60"
"Querétaro","74.28"
"Ciudad de México","72.82"
"Nuevo León","66.75"
"Aguascalientes","57.30"
"México","56.65"
"Chihuahua","51.23"
"Coahuila de Zaragoza","38.98"
"Tamaulipas","37.81"
"Jalisco","37.53"
"Oaxaca","37.50"
"Sinaloa","36.78"
"Tabasco","35.13"
"Guanajuato","35.00"
"Hidalgo","34.02"
"Morelos","32.85"
"Sonora","32.81"
"Yucatán","29.41"
"Veracruz de Ignacio de La Llave","29.29"
"San Luis Potosí","28.40"
"Michoacán de Ocampo","27.90"
"Guerrero","25.30"
"Puebla","18.18"
"Baja California","17.50"
"Quintana Roo","13.09"
"Baja California Sur","11.11"
"Colima","10.52"
"Chiapas","3.03"
"Campeche","2.94"
"Nayarit","0.00"
"Tlaxcala","0.00"
