"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","81.55"
"México","76.77"
"Querétaro","68.96"
"Baja California","68.25"
"Veracruz de Ignacio de La Llave","66.66"
"Chiapas","66.66"
"Morelos","60.71"
"Guerrero","60.34"
"Oaxaca","56.41"
"Hidalgo","55.00"
"Sonora","54.54"
"Yucatán","46.29"
"Puebla","44.44"
"Sinaloa","39.02"
"Coahuila de Zaragoza","38.46"
"Guanajuato","36.00"
"Tabasco","35.18"
"Quintana Roo","33.33"
"Colima","33.33"
"Chihuahua","32.43"
"San Luis Potosí","30.76"
"Tamaulipas","25.37"
"Durango","21.73"
"Jalisco","15.98"
"Michoacán de Ocampo","15.62"
"Nuevo León","15.55"
"Zacatecas","14.28"
"Campeche","12.12"
"Aguascalientes","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
