"Estado","% Ocupación"
"Guerrero","79.19"
"Ciudad de México","71.38"
"México","58.13"
"Baja California","52.57"
"Hidalgo","51.47"
"Sinaloa","46.94"
"Veracruz de Ignacio de La Llave","43.25"
"Puebla","40.28"
"Chiapas","39.15"
"Tabasco","38.18"
"Quintana Roo","34.37"
"Oaxaca","32.62"
"Nayarit","31.69"
"Morelos","30.89"
"Tlaxcala","27.56"
"Sonora","26.58"
"Yucatán","26.36"
"Querétaro","20.23"
"Chihuahua","19.44"
"Coahuila de Zaragoza","17.52"
"Colima","15.68"
"Tamaulipas","15.63"
"Guanajuato","15.28"
"Nuevo León","15.17"
"Durango","13.74"
"Campeche","12.61"
"Aguascalientes","12.54"
"Michoacán de Ocampo","11.35"
"Jalisco","10.76"
"San Luis Potosí","9.25"
"Baja California Sur","8.29"
"Zacatecas","5.67"
