"Estado","% Ocupación"
"Nayarit","100.00"
"Tlaxcala","100.00"
"Puebla","80.80"
"Colima","80.00"
"Querétaro","73.52"
"Nuevo León","71.85"
"Veracruz de Ignacio de La Llave","71.69"
"Ciudad de México","71.26"
"Tabasco","66.66"
"Sinaloa","64.21"
"Baja California","59.52"
"México","58.40"
"Quintana Roo","56.16"
"Yucatán","54.71"
"Zacatecas","53.33"
"Oaxaca","53.06"
"Sonora","51.72"
"Tamaulipas","51.03"
"Guanajuato","50.56"
"San Luis Potosí","46.80"
"Chihuahua","40.27"
"Durango","36.73"
"Guerrero","33.98"
"Coahuila de Zaragoza","32.50"
"Chiapas","32.41"
"Jalisco","31.32"
"Aguascalientes","29.82"
"Michoacán de Ocampo","25.64"
"Morelos","22.50"
"Hidalgo","18.75"
"Campeche","16.66"
"Baja California Sur","7.69"
