"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","66.66"
"Ciudad de México","43.65"
"Tabasco","42.85"
"Yucatán","38.23"
"Aguascalientes","32.75"
"Chihuahua","32.63"
"México","31.88"
"Zacatecas","30.00"
"Puebla","29.56"
"Guerrero","25.43"
"Nuevo León","23.04"
"Veracruz de Ignacio de La Llave","23.02"
"Tamaulipas","22.93"
"Durango","22.66"
"Michoacán de Ocampo","22.58"
"Sinaloa","20.72"
"Jalisco","19.06"
"Oaxaca","19.00"
"Hidalgo","18.00"
"Quintana Roo","17.10"
"Colima","16.66"
"Sonora","15.09"
"San Luis Potosí","12.50"
"Guanajuato","12.12"
"Baja California","9.52"
"Coahuila de Zaragoza","8.57"
"Morelos","7.69"
"Chiapas","6.34"
"Baja California Sur","0.00"
"Campeche","0.00"
"Tlaxcala","0.00"
