"Estado","% Ocupación"
"Aguascalientes","46.54"
"Nuevo León","42.07"
"Ciudad de México","41.64"
"Colima","36.44"
"Puebla","32.30"
"Querétaro","31.15"
"Coahuila de Zaragoza","30.98"
"Veracruz de Ignacio de La Llave","30.04"
"México","30.01"
"Baja California","29.06"
"San Luis Potosí","28.37"
"Durango","27.83"
"Tabasco","26.34"
"Michoacán de Ocampo","26.27"
"Jalisco","25.71"
"Zacatecas","25.32"
"Sinaloa","24.20"
"Chihuahua","23.43"
"Tamaulipas","22.80"
"Quintana Roo","22.14"
"Oaxaca","22.08"
"Nayarit","19.25"
"Hidalgo","18.93"
"Tlaxcala","18.89"
"Yucatán","18.45"
"Baja California Sur","16.98"
"Guerrero","16.52"
"Guanajuato","14.73"
"Morelos","12.73"
"Sonora","11.84"
"Campeche","8.08"
"Chiapas","5.36"
