"Estado","% Ocupación"
"Chihuahua","87.08"
"Durango","74.08"
"Coahuila de Zaragoza","65.96"
"Nuevo León","62.16"
"Ciudad de México","51.05"
"Aguascalientes","48.86"
"Hidalgo","42.46"
"México","40.91"
"Zacatecas","35.80"
"Baja California","30.63"
"Guerrero","29.47"
"Querétaro","28.12"
"Oaxaca","26.88"
"Nayarit","26.75"
"Guanajuato","25.29"
"Michoacán de Ocampo","25.20"
"Colima","24.32"
"Jalisco","22.94"
"Sonora","22.23"
"Puebla","21.78"
"Sinaloa","20.53"
"Veracruz de Ignacio de La Llave","19.74"
"San Luis Potosí","18.50"
"Quintana Roo","17.84"
"Morelos","17.25"
"Tabasco","15.58"
"Tamaulipas","15.08"
"Baja California Sur","13.99"
"Yucatán","10.22"
"Tlaxcala","8.87"
"Campeche","3.19"
"Chiapas","3.13"
