"Estado","% Ocupación"
"Nuevo León","62.54"
"Nayarit","52.44"
"Hidalgo","50.08"
"Ciudad de México","46.54"
"Colima","45.41"
"Coahuila de Zaragoza","43.64"
"Veracruz de Ignacio de La Llave","40.75"
"Zacatecas","39.20"
"Michoacán de Ocampo","38.71"
"México","38.52"
"Puebla","36.65"
"Durango","35.97"
"Morelos","34.81"
"Tamaulipas","33.15"
"Yucatán","32.86"
"Baja California","32.31"
"Sinaloa","31.80"
"Guanajuato","31.57"
"Oaxaca","30.58"
"Aguascalientes","29.86"
"Baja California Sur","29.05"
"Querétaro","27.16"
"San Luis Potosí","27.03"
"Tabasco","26.95"
"Sonora","26.43"
"Quintana Roo","26.24"
"Chihuahua","25.31"
"Guerrero","25.25"
"Jalisco","23.06"
"Campeche","14.01"
"Tlaxcala","11.62"
"Chiapas","10.97"
