"Estado","% Ocupación"
"Ciudad de México","75.29"
"México","59.97"
"Oaxaca","58.69"
"Aguascalientes","56.30"
"Nuevo León","53.43"
"Colima","50.58"
"Hidalgo","49.03"
"Veracruz de Ignacio de La Llave","46.04"
"Tlaxcala","45.94"
"Morelos","44.11"
"Puebla","42.85"
"Jalisco","42.03"
"Querétaro","41.59"
"Guerrero","39.71"
"Baja California","39.54"
"Michoacán de Ocampo","39.51"
"San Luis Potosí","38.86"
"Zacatecas","36.30"
"Tabasco","34.52"
"Nayarit","33.74"
"Guanajuato","33.65"
"Sinaloa","30.48"
"Coahuila de Zaragoza","28.51"
"Baja California Sur","26.06"
"Sonora","25.48"
"Tamaulipas","24.61"
"Yucatán","24.25"
"Durango","22.40"
"Chihuahua","21.88"
"Quintana Roo","20.38"
"Chiapas","12.38"
"Campeche","6.01"
