"Estado","% Ocupación"
"Quintana Roo","28.12"
"Baja California Sur","27.42"
"Tabasco","25.79"
"Durango","24.41"
"Nuevo León","20.92"
"Tamaulipas","18.77"
"Sonora","17.66"
"Chihuahua","17.64"
"Ciudad de México","13.97"
"Veracruz de Ignacio de La Llave","13.67"
"Sinaloa","13.37"
"México","13.30"
"Zacatecas","13.10"
"Baja California","12.05"
"Morelos","11.94"
"Coahuila de Zaragoza","11.92"
"Nayarit","11.92"
"Michoacán de Ocampo","11.66"
"Yucatán","11.65"
"Guerrero","11.33"
"Oaxaca","11.29"
"Puebla","11.25"
"Hidalgo","10.35"
"Jalisco","10.24"
"Aguascalientes","9.75"
"Tlaxcala","8.97"
"Colima","6.06"
"Guanajuato","5.82"
"Querétaro","5.12"
"Chiapas","4.14"
"San Luis Potosí","3.03"
"Campeche","2.90"
