"Estado","% Ocupación"
"Durango","71.13"
"Coahuila de Zaragoza","65.31"
"Zacatecas","65.29"
"Nuevo León","64.93"
"Ciudad de México","60.35"
"Guanajuato","55.70"
"Chihuahua","53.60"
"Hidalgo","51.49"
"México","49.80"
"Aguascalientes","45.30"
"Querétaro","41.90"
"Baja California","38.57"
"Sonora","36.78"
"Nayarit","26.75"
"Puebla","26.39"
"Oaxaca","26.01"
"Michoacán de Ocampo","25.96"
"Guerrero","25.28"
"San Luis Potosí","24.36"
"Jalisco","23.25"
"Sinaloa","21.54"
"Veracruz de Ignacio de La Llave","20.59"
"Morelos","18.67"
"Tamaulipas","18.55"
"Tabasco","16.28"
"Colima","15.46"
"Baja California Sur","13.85"
"Quintana Roo","13.38"
"Tlaxcala","12.26"
"Yucatán","11.04"
"Campeche","3.13"
"Chiapas","3.01"
