"Estado","% Ocupación"
"Nayarit","71.95"
"Nuevo León","69.28"
"Coahuila de Zaragoza","62.03"
"Colima","60.91"
"Tabasco","55.07"
"Puebla","53.98"
"Veracruz de Ignacio de La Llave","49.33"
"Baja California Sur","47.61"
"Guanajuato","47.30"
"Ciudad de México","45.61"
"Tamaulipas","43.73"
"Yucatán","42.69"
"México","41.48"
"Hidalgo","40.29"
"Zacatecas","38.87"
"Oaxaca","38.74"
"Sinaloa","38.08"
"Baja California","35.88"
"Michoacán de Ocampo","35.72"
"Aguascalientes","35.62"
"Sonora","35.26"
"Quintana Roo","35.11"
"San Luis Potosí","33.07"
"Guerrero","31.91"
"Durango","30.33"
"Morelos","28.79"
"Chiapas","26.04"
"Jalisco","24.41"
"Tlaxcala","24.26"
"Querétaro","23.60"
"Campeche","21.51"
"Chihuahua","19.40"
