"Estado","% Ocupación"
"Ciudad de México","52.83"
"Puebla","47.90"
"México","45.99"
"Morelos","42.65"
"Oaxaca","35.26"
"Querétaro","35.11"
"Guerrero","30.62"
"Nuevo León","28.90"
"Michoacán de Ocampo","28.58"
"Hidalgo","27.95"
"Guanajuato","27.42"
"Durango","27.37"
"Veracruz de Ignacio de La Llave","25.55"
"Nayarit","21.98"
"Aguascalientes","21.13"
"Tabasco","20.49"
"Jalisco","20.20"
"Baja California Sur","19.68"
"Colima","19.13"
"Tlaxcala","18.57"
"Sinaloa","17.12"
"San Luis Potosí","15.39"
"Tamaulipas","15.30"
"Sonora","15.28"
"Zacatecas","14.77"
"Quintana Roo","14.16"
"Yucatán","12.71"
"Chihuahua","12.11"
"Coahuila de Zaragoza","9.66"
"Chiapas","8.67"
"Baja California","7.96"
"Campeche","3.64"
