"Estado","% Ocupación"
"Tlaxcala","87.50"
"México","75.00"
"Ciudad de México","74.16"
"Veracruz de Ignacio de La Llave","73.01"
"Baja California","68.29"
"Sonora","64.51"
"Querétaro","64.00"
"Sinaloa","62.50"
"Yucatán","60.00"
"Guerrero","57.14"
"Morelos","56.00"
"Puebla","51.56"
"Michoacán de Ocampo","47.36"
"Tabasco","47.05"
"Oaxaca","46.66"
"San Luis Potosí","45.94"
"Zacatecas","45.45"
"Guanajuato","43.93"
"Chiapas","42.44"
"Quintana Roo","41.09"
"Nuevo León","39.19"
"Chihuahua","39.02"
"Aguascalientes","35.00"
"Coahuila de Zaragoza","34.48"
"Jalisco","32.50"
"Durango","31.42"
"Colima","25.00"
"Tamaulipas","24.21"
"Hidalgo","13.41"
"Campeche","8.69"
"Baja California Sur","7.69"
"Nayarit","0.00"
