"Estado","% Ocupación"
"Querétaro","77.77"
"Yucatán","69.04"
"Ciudad de México","60.06"
"México","52.17"
"Tabasco","43.10"
"Puebla","40.78"
"Oaxaca","38.23"
"Aguascalientes","36.84"
"Morelos","36.36"
"Tamaulipas","35.48"
"Durango","30.37"
"Veracruz de Ignacio de La Llave","26.20"
"Chihuahua","25.30"
"Hidalgo","24.59"
"Sinaloa","24.07"
"Michoacán de Ocampo","23.52"
"Colima","22.22"
"Jalisco","21.93"
"Guerrero","21.62"
"Nuevo León","21.47"
"Zacatecas","16.66"
"San Luis Potosí","16.00"
"Baja California","13.63"
"Tlaxcala","12.50"
"Chiapas","10.00"
"Guanajuato","9.78"
"Quintana Roo","9.45"
"Coahuila de Zaragoza","9.43"
"Sonora","9.23"
"Campeche","6.06"
"Baja California Sur","0.00"
"Nayarit","0.00"
