"Estado","% Ocupación"
"México","64.70"
"Ciudad de México","60.88"
"Baja California","59.47"
"Sonora","52.28"
"Querétaro","50.70"
"Veracruz de Ignacio de La Llave","49.57"
"Puebla","49.27"
"Guerrero","48.80"
"Oaxaca","43.47"
"Tlaxcala","43.03"
"Tabasco","39.60"
"Chiapas","35.22"
"Sinaloa","34.49"
"Colima","32.55"
"Baja California Sur","30.23"
"Yucatán","30.23"
"Morelos","30.00"
"Nayarit","29.26"
"San Luis Potosí","27.88"
"Chihuahua","25.59"
"Hidalgo","22.42"
"Quintana Roo","22.35"
"Aguascalientes","21.76"
"Nuevo León","21.55"
"Campeche","21.42"
"Tamaulipas","21.00"
"Jalisco","20.68"
"Coahuila de Zaragoza","19.37"
"Zacatecas","18.98"
"Durango","17.34"
"Michoacán de Ocampo","15.42"
"Guanajuato","10.88"
