"Estado","% Ocupación"
"Chihuahua","36.60"
"Tabasco","32.77"
"Ciudad de México","28.96"
"Aguascalientes","24.41"
"Colima","24.28"
"Puebla","23.03"
"Tlaxcala","20.32"
"Michoacán de Ocampo","20.13"
"México","19.30"
"Yucatán","19.30"
"Oaxaca","18.53"
"Querétaro","17.20"
"Hidalgo","16.33"
"Baja California Sur","16.31"
"Veracruz de Ignacio de La Llave","14.39"
"Nayarit","14.28"
"Nuevo León","14.26"
"Baja California","14.01"
"Guerrero","13.22"
"Durango","12.85"
"Morelos","11.85"
"Tamaulipas","11.59"
"Sonora","11.41"
"Jalisco","11.28"
"Sinaloa","11.14"
"San Luis Potosí","7.96"
"Quintana Roo","7.20"
"Coahuila de Zaragoza","6.58"
"Zacatecas","6.28"
"Chiapas","5.75"
"Guanajuato","5.03"
"Campeche","2.54"
