"Estado","% Ocupación"
"Puebla","30.84"
"Ciudad de México","29.38"
"Morelos","27.85"
"México","25.80"
"Durango","23.77"
"Baja California Sur","23.57"
"Oaxaca","20.81"
"Sonora","20.61"
"Guerrero","20.56"
"Querétaro","20.27"
"Chihuahua","19.21"
"Aguascalientes","17.22"
"Hidalgo","16.20"
"Tabasco","15.13"
"Veracruz de Ignacio de La Llave","14.79"
"Michoacán de Ocampo","14.65"
"Zacatecas","14.28"
"Sinaloa","13.69"
"Tlaxcala","13.27"
"Tamaulipas","12.51"
"Nuevo León","12.29"
"Colima","12.20"
"Yucatán","10.42"
"Jalisco","9.99"
"Quintana Roo","9.96"
"Guanajuato","9.18"
"Nayarit","8.71"
"San Luis Potosí","8.14"
"Baja California","7.75"
"Coahuila de Zaragoza","4.66"
"Chiapas","4.55"
"Campeche","2.84"
