"Estado","% Ocupación"
"Nuevo León","61.29"
"Nayarit","57.42"
"Hidalgo","51.52"
"Colima","50.76"
"Ciudad de México","47.03"
"Coahuila de Zaragoza","43.35"
"Michoacán de Ocampo","40.80"
"Durango","39.28"
"Veracruz de Ignacio de La Llave","39.27"
"Zacatecas","37.46"
"México","37.00"
"Puebla","36.68"
"Sinaloa","34.20"
"Aguascalientes","33.93"
"Tamaulipas","33.47"
"Guanajuato","30.91"
"Baja California","29.52"
"Guerrero","29.34"
"Yucatán","29.21"
"Oaxaca","27.85"
"Querétaro","27.79"
"Quintana Roo","27.19"
"Morelos","26.70"
"San Luis Potosí","26.17"
"Chihuahua","25.67"
"Baja California Sur","24.66"
"Sonora","23.97"
"Jalisco","23.39"
"Tabasco","22.97"
"Campeche","11.48"
"Tlaxcala","11.21"
"Chiapas","9.57"
