"Estado","% Ocupación"
"Nayarit","67.91"
"Nuevo León","65.28"
"Hidalgo","54.10"
"Coahuila de Zaragoza","53.10"
"Colima","52.22"
"Puebla","43.66"
"Ciudad de México","43.43"
"México","41.29"
"Veracruz de Ignacio de La Llave","40.94"
"Michoacán de Ocampo","40.38"
"Baja California Sur","39.60"
"Zacatecas","39.04"
"Yucatán","38.31"
"Tamaulipas","38.15"
"Sinaloa","37.02"
"Tabasco","36.60"
"Baja California","36.11"
"Guanajuato","35.24"
"Durango","32.99"
"Querétaro","31.78"
"San Luis Potosí","30.75"
"Guerrero","29.73"
"Quintana Roo","29.06"
"Oaxaca","26.90"
"Aguascalientes","26.04"
"Sonora","25.27"
"Morelos","25.21"
"Jalisco","24.26"
"Chihuahua","20.73"
"Campeche","16.41"
"Tlaxcala","15.24"
"Chiapas","11.34"
