"Estado","% Ocupación"
"Querétaro","65.62"
"Yucatán","62.85"
"Tabasco","44.06"
"Michoacán de Ocampo","41.17"
"México","33.49"
"Colima","33.33"
"Chihuahua","32.92"
"Aguascalientes","32.75"
"Ciudad de México","31.37"
"Zacatecas","30.00"
"Puebla","29.32"
"Guerrero","26.66"
"Oaxaca","24.44"
"Durango","21.79"
"Nuevo León","21.74"
"Veracruz de Ignacio de La Llave","20.14"
"Sinaloa","19.09"
"Sonora","17.30"
"Jalisco","16.79"
"Quintana Roo","16.00"
"Tamaulipas","15.15"
"Guanajuato","10.84"
"Baja California","9.52"
"Chiapas","9.43"
"Campeche","9.37"
"San Luis Potosí","8.97"
"Coahuila de Zaragoza","5.45"
"Morelos","2.85"
"Hidalgo","2.08"
"Tlaxcala","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
