"Estado","% Ocupación"
"Puebla","30.07"
"Ciudad de México","28.97"
"Morelos","25.93"
"Chihuahua","24.63"
"Durango","24.22"
"Guerrero","23.07"
"México","22.97"
"Querétaro","20.51"
"Oaxaca","18.50"
"Baja California Sur","18.21"
"Hidalgo","18.11"
"Aguascalientes","17.31"
"Sonora","15.77"
"Michoacán de Ocampo","15.57"
"Sinaloa","15.24"
"Tlaxcala","14.28"
"Tabasco","13.96"
"Nuevo León","13.08"
"Veracruz de Ignacio de La Llave","13.05"
"Tamaulipas","12.26"
"Colima","11.98"
"Yucatán","11.55"
"Zacatecas","10.93"
"Jalisco","9.83"
"Quintana Roo","8.83"
"Guanajuato","8.82"
"Nayarit","8.67"
"San Luis Potosí","7.92"
"Baja California","6.10"
"Coahuila de Zaragoza","4.99"
"Campeche","3.37"
"Chiapas","2.82"
