"Estado","% Ocupación"
"Ciudad de México","69.24"
"México","62.85"
"Guerrero","61.97"
"Tabasco","55.60"
"Baja California","51.87"
"Chiapas","46.73"
"Morelos","45.63"
"Hidalgo","43.81"
"Veracruz de Ignacio de La Llave","42.54"
"Puebla","41.87"
"Nayarit","41.37"
"Sinaloa","40.63"
"Quintana Roo","37.65"
"Tlaxcala","35.71"
"Sonora","34.24"
"Oaxaca","29.66"
"Yucatán","29.63"
"Colima","23.47"
"Querétaro","22.89"
"Chihuahua","21.73"
"Coahuila de Zaragoza","20.29"
"Nuevo León","19.92"
"Guanajuato","16.39"
"Campeche","16.23"
"Michoacán de Ocampo","15.09"
"Zacatecas","15.05"
"Aguascalientes","14.28"
"Jalisco","13.67"
"Tamaulipas","12.33"
"Baja California Sur","11.11"
"San Luis Potosí","9.16"
"Durango","8.99"
