"Estado","% Ocupación"
"Aguascalientes","44.01"
"Ciudad de México","41.28"
"Nuevo León","41.06"
"Coahuila de Zaragoza","35.96"
"Colima","34.57"
"San Luis Potosí","33.33"
"Baja California","32.97"
"Zacatecas","29.60"
"Durango","28.71"
"México","28.47"
"Querétaro","28.05"
"Michoacán de Ocampo","27.20"
"Tabasco","27.18"
"Veracruz de Ignacio de La Llave","27.11"
"Jalisco","25.70"
"Sinaloa","23.73"
"Oaxaca","23.13"
"Yucatán","21.18"
"Quintana Roo","19.85"
"Chihuahua","19.51"
"Puebla","18.73"
"Tlaxcala","17.91"
"Tamaulipas","17.88"
"Nayarit","17.64"
"Hidalgo","16.74"
"Guerrero","15.94"
"Baja California Sur","13.87"
"Guanajuato","13.39"
"Campeche","12.59"
"Sonora","12.04"
"Morelos","8.27"
"Chiapas","3.08"
