"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","74.35"
"Nuevo León","72.02"
"Querétaro","71.87"
"Ciudad de México","65.91"
"Veracruz de Ignacio de La Llave","63.44"
"Yucatán","63.23"
"Tamaulipas","62.04"
"Puebla","56.32"
"Aguascalientes","55.10"
"Sinaloa","51.25"
"México","49.56"
"Oaxaca","47.95"
"Tabasco","47.40"
"Durango","46.00"
"Quintana Roo","45.45"
"Guanajuato","43.56"
"Baja California","40.77"
"Guerrero","40.17"
"Jalisco","36.45"
"Colima","36.36"
"Michoacán de Ocampo","36.00"
"San Luis Potosí","33.33"
"Hidalgo","32.53"
"Baja California Sur","31.70"
"Chiapas","29.77"
"Chihuahua","26.37"
"Morelos","26.25"
"Sonora","25.64"
"Coahuila de Zaragoza","24.19"
"Campeche","13.15"
"Nayarit","10.00"
