"Estado","% Ocupación"
"Nuevo León","77.65"
"Tabasco","77.01"
"Nayarit","72.02"
"Coahuila de Zaragoza","69.49"
"Colima","68.14"
"Veracruz de Ignacio de La Llave","66.14"
"Puebla","64.33"
"Sonora","56.98"
"Guanajuato","56.95"
"Tamaulipas","55.14"
"Ciudad de México","54.05"
"Hidalgo","53.11"
"México","46.86"
"Baja California Sur","44.44"
"Quintana Roo","43.62"
"Yucatán","40.80"
"Zacatecas","40.00"
"Sinaloa","39.29"
"Tlaxcala","38.54"
"Oaxaca","37.54"
"Campeche","36.67"
"San Luis Potosí","35.41"
"Baja California","35.12"
"Guerrero","33.70"
"Michoacán de Ocampo","33.13"
"Chiapas","31.28"
"Durango","29.27"
"Morelos","28.38"
"Jalisco","25.49"
"Chihuahua","24.11"
"Querétaro","24.10"
"Aguascalientes","21.97"
