"Estado","% Ocupación"
"Tlaxcala","100.00"
"Morelos","95.45"
"Ciudad de México","95.05"
"Nuevo León","86.48"
"México","84.27"
"Querétaro","80.55"
"Zacatecas","75.00"
"Puebla","70.21"
"Tabasco","67.79"
"Yucatán","63.15"
"Oaxaca","61.79"
"Durango","58.57"
"Veracruz de Ignacio de La Llave","57.24"
"Baja California","57.14"
"Jalisco","56.92"
"Aguascalientes","56.25"
"Sinaloa","55.55"
"San Luis Potosí","54.11"
"Guanajuato","53.19"
"Hidalgo","45.78"
"Coahuila de Zaragoza","44.68"
"Michoacán de Ocampo","44.44"
"Tamaulipas","43.47"
"Nayarit","43.33"
"Sonora","43.07"
"Chihuahua","39.81"
"Guerrero","39.77"
"Quintana Roo","30.23"
"Baja California Sur","22.22"
"Colima","19.04"
"Campeche","14.70"
"Chiapas","4.83"
