"Estado","% Ocupación"
"Baja California","67.05"
"Ciudad de México","66.09"
"México","60.64"
"Veracruz de Ignacio de La Llave","53.60"
"Puebla","48.82"
"Sonora","44.60"
"Guerrero","44.28"
"Chiapas","44.13"
"Sinaloa","43.61"
"Tlaxcala","40.62"
"Oaxaca","34.25"
"Tabasco","32.62"
"Quintana Roo","32.08"
"Querétaro","30.99"
"Nayarit","30.00"
"Yucatán","28.16"
"Morelos","26.60"
"San Luis Potosí","22.68"
"Chihuahua","19.66"
"Hidalgo","19.57"
"Aguascalientes","19.23"
"Nuevo León","19.20"
"Baja California Sur","18.86"
"Colima","16.32"
"Campeche","15.38"
"Michoacán de Ocampo","15.10"
"Coahuila de Zaragoza","14.19"
"Jalisco","13.13"
"Zacatecas","12.00"
"Tamaulipas","11.76"
"Durango","10.57"
"Guanajuato","6.93"
