"Estado","% Ocupación"
"Ciudad de México","37.89"
"Baja California","30.92"
"Sinaloa","28.03"
"México","27.71"
"Morelos","26.19"
"Durango","24.13"
"Puebla","22.29"
"Coahuila de Zaragoza","20.67"
"Chihuahua","18.97"
"Hidalgo","18.86"
"Baja California Sur","17.96"
"Guerrero","17.39"
"Quintana Roo","15.67"
"Nayarit","13.79"
"Campeche","12.90"
"Oaxaca","9.03"
"Tabasco","8.95"
"Veracruz de Ignacio de La Llave","8.94"
"Michoacán de Ocampo","8.44"
"Tamaulipas","7.50"
"Chiapas","7.31"
"Sonora","7.25"
"San Luis Potosí","7.09"
"Yucatán","6.98"
"Jalisco","6.85"
"Querétaro","5.55"
"Tlaxcala","5.30"
"Nuevo León","5.22"
"Aguascalientes","4.44"
"Guanajuato","4.40"
"Zacatecas","2.73"
"Colima","2.20"
