"Estado","% Ocupación"
"Tabasco","65.48"
"Baja California","57.58"
"Nuevo León","54.76"
"Puebla","51.41"
"Veracruz de Ignacio de La Llave","50.58"
"Ciudad de México","46.76"
"Colima","44.70"
"Yucatán","43.82"
"Sinaloa","43.69"
"Nayarit","42.99"
"Sonora","41.09"
"Quintana Roo","41.04"
"Tlaxcala","40.84"
"México","40.12"
"San Luis Potosí","40.10"
"Coahuila de Zaragoza","39.30"
"Tamaulipas","38.94"
"Zacatecas","36.36"
"Aguascalientes","36.24"
"Oaxaca","34.90"
"Guerrero","32.72"
"Querétaro","28.51"
"Baja California Sur","26.66"
"Durango","26.49"
"Jalisco","25.25"
"Hidalgo","24.22"
"Chihuahua","24.19"
"Chiapas","23.03"
"Morelos","22.76"
"Guanajuato","21.67"
"Michoacán de Ocampo","20.08"
"Campeche","17.64"
