"Estado","% Ocupación"
"Ciudad de México","47.91"
"Oaxaca","45.66"
"Yucatán","37.30"
"Querétaro","35.98"
"México","34.37"
"Michoacán de Ocampo","29.30"
"Aguascalientes","29.18"
"San Luis Potosí","28.51"
"Hidalgo","26.06"
"Tabasco","26.05"
"Puebla","25.89"
"Colima","25.67"
"Veracruz de Ignacio de La Llave","25.63"
"Tlaxcala","25.00"
"Nuevo León","24.56"
"Chihuahua","24.39"
"Morelos","24.28"
"Jalisco","17.05"
"Guerrero","15.38"
"Zacatecas","14.85"
"Sinaloa","14.76"
"Baja California Sur","14.73"
"Tamaulipas","13.13"
"Durango","12.94"
"Baja California","12.77"
"Guanajuato","11.74"
"Coahuila de Zaragoza","9.85"
"Sonora","9.31"
"Nayarit","7.29"
"Chiapas","6.93"
"Quintana Roo","6.61"
"Campeche","3.14"
