"Estado","% Ocupación"
"Tabasco","69.83"
"Puebla","61.68"
"Sonora","61.15"
"Ciudad de México","61.08"
"Guanajuato","59.21"
"México","58.74"
"Nuevo León","58.01"
"Nayarit","57.14"
"Veracruz de Ignacio de La Llave","55.10"
"Baja California","54.68"
"Coahuila de Zaragoza","52.43"
"Colima","49.47"
"Yucatán","48.70"
"Sinaloa","44.17"
"Chiapas","40.88"
"Guerrero","40.28"
"Tlaxcala","37.61"
"Tamaulipas","37.27"
"Campeche","37.01"
"Oaxaca","35.56"
"Hidalgo","35.15"
"Morelos","28.97"
"Michoacán de Ocampo","28.82"
"Quintana Roo","28.52"
"Durango","26.44"
"Aguascalientes","26.27"
"Jalisco","25.21"
"Zacatecas","21.22"
"Chihuahua","20.43"
"Querétaro","19.73"
"San Luis Potosí","19.56"
"Baja California Sur","15.12"
