"Estado","% Ocupación"
"Quintana Roo","32.57"
"Ciudad de México","21.22"
"Michoacán de Ocampo","19.74"
"Yucatán","18.34"
"Nayarit","17.68"
"Tamaulipas","17.65"
"Guerrero","16.75"
"México","15.85"
"Coahuila de Zaragoza","15.75"
"Puebla","14.82"
"Baja California","13.73"
"Sonora","13.72"
"Baja California Sur","13.72"
"Veracruz de Ignacio de La Llave","13.46"
"Morelos","12.65"
"Durango","11.03"
"Oaxaca","10.65"
"Nuevo León","9.99"
"Zacatecas","9.92"
"Sinaloa","9.87"
"Chihuahua","9.72"
"Tabasco","7.94"
"Aguascalientes","7.86"
"Hidalgo","7.83"
"Guanajuato","6.29"
"Tlaxcala","6.10"
"Querétaro","6.08"
"Colima","5.55"
"Jalisco","5.24"
"Chiapas","4.43"
"Campeche","3.74"
"San Luis Potosí","3.09"
