"Estado","% Ocupación"
"Aguascalientes","60.35"
"Ciudad de México","53.25"
"Nuevo León","49.31"
"Chihuahua","47.26"
"Zacatecas","43.15"
"Baja California","42.76"
"Querétaro","39.73"
"México","35.24"
"Coahuila de Zaragoza","33.72"
"Durango","29.72"
"San Luis Potosí","29.51"
"Sonora","25.78"
"Oaxaca","25.24"
"Hidalgo","23.94"
"Sinaloa","23.25"
"Morelos","23.21"
"Jalisco","21.32"
"Veracruz de Ignacio de La Llave","18.03"
"Puebla","18.00"
"Tabasco","17.39"
"Guanajuato","17.29"
"Michoacán de Ocampo","15.62"
"Colima","15.46"
"Guerrero","14.21"
"Yucatán","12.76"
"Tamaulipas","12.40"
"Baja California Sur","11.89"
"Nayarit","11.51"
"Tlaxcala","10.65"
"Quintana Roo","8.49"
"Campeche","1.69"
"Chiapas","1.15"
