"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","87.50"
"Tabasco","80.74"
"Veracruz de Ignacio de La Llave","80.57"
"Nuevo León","75.61"
"Puebla","73.41"
"Ciudad de México","73.22"
"Querétaro","71.87"
"Oaxaca","65.62"
"Sinaloa","64.58"
"Tamaulipas","63.49"
"Durango","59.57"
"Yucatán","58.06"
"Quintana Roo","55.55"
"México","54.33"
"Coahuila de Zaragoza","53.57"
"Baja California","51.85"
"Guanajuato","49.42"
"Sonora","46.66"
"Aguascalientes","44.68"
"San Luis Potosí","36.53"
"Chihuahua","36.48"
"Chiapas","35.89"
"Morelos","34.00"
"Guerrero","33.60"
"Michoacán de Ocampo","32.50"
"Hidalgo","32.46"
"Jalisco","32.33"
"Campeche","13.51"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Zacatecas","0.00"
