"Estado","% Ocupación"
"Chihuahua","33.33"
"Tabasco","29.44"
"Yucatán","23.11"
"Baja California Sur","21.27"
"Baja California","20.08"
"Ciudad de México","17.87"
"Aguascalientes","16.42"
"Colima","15.49"
"Michoacán de Ocampo","15.20"
"Quintana Roo","14.09"
"Tamaulipas","13.42"
"Oaxaca","12.90"
"Guerrero","12.87"
"México","12.87"
"Puebla","12.81"
"Tlaxcala","12.63"
"Nuevo León","12.33"
"Querétaro","11.95"
"Nayarit","11.92"
"Morelos","10.94"
"Durango","10.79"
"Sinaloa","9.68"
"Hidalgo","9.37"
"Zacatecas","8.67"
"Jalisco","8.46"
"Veracruz de Ignacio de La Llave","6.62"
"San Luis Potosí","6.27"
"Chiapas","5.76"
"Sonora","5.55"
"Coahuila de Zaragoza","4.98"
"Campeche","4.72"
"Guanajuato","2.96"
