"Estado","% Ocupación"
"Baja California","65.92"
"México","59.79"
"Ciudad de México","54.13"
"Sonora","52.96"
"Oaxaca","45.71"
"Sinaloa","45.37"
"Puebla","44.09"
"Nuevo León","43.66"
"Tabasco","43.39"
"Aguascalientes","42.73"
"Guerrero","41.20"
"Veracruz de Ignacio de La Llave","38.39"
"Tlaxcala","37.19"
"Chiapas","37.02"
"Colima","36.00"
"San Luis Potosí","35.35"
"Querétaro","31.11"
"Campeche","29.26"
"Nayarit","28.72"
"Durango","27.00"
"Morelos","26.66"
"Yucatán","25.72"
"Jalisco","25.27"
"Tamaulipas","24.15"
"Quintana Roo","22.56"
"Hidalgo","22.27"
"Michoacán de Ocampo","22.22"
"Coahuila de Zaragoza","21.66"
"Zacatecas","19.79"
"Chihuahua","15.76"
"Guanajuato","13.93"
"Baja California Sur","13.27"
