"Estado","% Ocupación"
"Ciudad de México","62.75"
"México","48.28"
"Colima","45.67"
"Tabasco","45.28"
"Oaxaca","43.25"
"Nuevo León","41.82"
"Tlaxcala","41.48"
"Aguascalientes","41.45"
"Querétaro","38.43"
"Jalisco","37.85"
"Veracruz de Ignacio de La Llave","37.29"
"Morelos","37.09"
"Yucatán","36.70"
"San Luis Potosí","35.95"
"Michoacán de Ocampo","35.76"
"Puebla","32.29"
"Hidalgo","30.90"
"Nayarit","30.28"
"Zacatecas","26.19"
"Guerrero","26.16"
"Guanajuato","25.91"
"Baja California","25.72"
"Durango","22.62"
"Sinaloa","22.55"
"Baja California Sur","21.35"
"Coahuila de Zaragoza","21.03"
"Sonora","19.29"
"Chihuahua","19.17"
"Tamaulipas","12.54"
"Quintana Roo","10.55"
"Chiapas","7.83"
"Campeche","3.78"
