"Estado","% Ocupación"
"Tlaxcala","87.50"
"Ciudad de México","81.96"
"Querétaro","80.55"
"Zacatecas","77.77"
"Oaxaca","63.26"
"Yucatán","61.53"
"México","56.66"
"Guanajuato","53.68"
"Morelos","47.50"
"Nuevo León","45.26"
"Puebla","44.72"
"Jalisco","43.14"
"San Luis Potosí","34.14"
"Tabasco","33.33"
"Tamaulipas","32.77"
"Hidalgo","31.14"
"Colima","30.00"
"Veracruz de Ignacio de La Llave","29.62"
"Durango","29.62"
"Aguascalientes","29.31"
"Guerrero","27.58"
"Sinaloa","27.02"
"Quintana Roo","26.82"
"Chihuahua","24.29"
"Michoacán de Ocampo","21.21"
"Sonora","19.23"
"Baja California","14.28"
"Baja California Sur","14.28"
"Coahuila de Zaragoza","9.09"
"Chiapas","7.93"
"Campeche","3.22"
"Nayarit","0.00"
