"Estado","% Ocupación"
"Querétaro","67.64"
"Michoacán de Ocampo","43.75"
"Yucatán","40.00"
"Tabasco","39.28"
"Aguascalientes","34.48"
"Chihuahua","32.22"
"Ciudad de México","31.89"
"Quintana Roo","29.82"
"Tamaulipas","29.41"
"Zacatecas","27.77"
"México","26.85"
"Sonora","25.00"
"Guerrero","23.68"
"Nuevo León","22.62"
"Puebla","21.70"
"Sinaloa","20.00"
"Durango","17.80"
"Oaxaca","16.25"
"Veracruz de Ignacio de La Llave","15.00"
"Jalisco","14.96"
"Baja California","14.28"
"Guanajuato","14.10"
"Campeche","12.12"
"Morelos","9.09"
"San Luis Potosí","7.79"
"Chiapas","7.54"
"Hidalgo","6.55"
"Coahuila de Zaragoza","6.25"
"Colima","5.26"
"Tlaxcala","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
