"Estado","% Ocupación"
"Chihuahua","87.88"
"Durango","69.20"
"Coahuila de Zaragoza","66.93"
"Nuevo León","60.91"
"Ciudad de México","50.04"
"Hidalgo","40.80"
"Aguascalientes","38.73"
"México","38.10"
"Zacatecas","37.74"
"Colima","32.46"
"Nayarit","30.81"
"Baja California","29.36"
"Querétaro","27.71"
"Guerrero","27.00"
"Guanajuato","25.75"
"Oaxaca","25.66"
"Jalisco","23.74"
"Michoacán de Ocampo","23.73"
"Puebla","22.80"
"Sonora","21.20"
"Sinaloa","20.30"
"Veracruz de Ignacio de La Llave","19.78"
"San Luis Potosí","19.26"
"Quintana Roo","17.67"
"Tabasco","16.79"
"Morelos","16.78"
"Tamaulipas","15.66"
"Baja California Sur","12.91"
"Tlaxcala","11.32"
"Yucatán","11.15"
"Campeche","3.27"
"Chiapas","3.06"
