"Estado","% Ocupación"
"Chihuahua","35.04"
"Tabasco","33.54"
"Ciudad de México","26.05"
"Tlaxcala","22.58"
"Puebla","21.31"
"Yucatán","20.00"
"Aguascalientes","18.89"
"Michoacán de Ocampo","18.43"
"Colima","18.18"
"México","17.47"
"Querétaro","16.42"
"Guerrero","16.04"
"Oaxaca","15.65"
"Durango","15.50"
"Baja California Sur","15.46"
"Nayarit","14.78"
"Nuevo León","14.44"
"Tamaulipas","13.60"
"Baja California","13.26"
"Hidalgo","12.06"
"Veracruz de Ignacio de La Llave","11.69"
"Sinaloa","9.96"
"Jalisco","9.91"
"Sonora","9.05"
"Quintana Roo","8.10"
"Morelos","8.08"
"San Luis Potosí","7.75"
"Zacatecas","5.23"
"Coahuila de Zaragoza","5.20"
"Chiapas","5.16"
"Guanajuato","4.88"
"Campeche","2.38"
