"Estado","% Ocupación"
"Puebla","30.53"
"Ciudad de México","27.81"
"Morelos","26.37"
"Guerrero","23.38"
"México","22.79"
"Durango","22.22"
"Chihuahua","21.86"
"Querétaro","20.27"
"Oaxaca","19.64"
"Hidalgo","19.06"
"Baja California Sur","17.39"
"Sonora","16.55"
"Aguascalientes","16.55"
"Michoacán de Ocampo","15.81"
"Tabasco","14.88"
"Tlaxcala","14.79"
"Sinaloa","14.33"
"Zacatecas","13.33"
"Veracruz de Ignacio de La Llave","13.19"
"Nuevo León","12.96"
"Tamaulipas","11.51"
"Colima","11.46"
"Yucatán","10.98"
"Nayarit","10.50"
"Quintana Roo","10.25"
"Jalisco","9.29"
"Guanajuato","8.64"
"San Luis Potosí","8.04"
"Baja California","6.05"
"Coahuila de Zaragoza","5.89"
"Campeche","3.08"
"Chiapas","2.57"
