"Estado","% Ocupación"
"Chihuahua","27.66"
"Tabasco","24.59"
"Baja California Sur","21.57"
"Yucatán","21.35"
"Michoacán de Ocampo","17.40"
"Ciudad de México","17.23"
"Baja California","17.03"
"Aguascalientes","16.26"
"Colima","15.51"
"Quintana Roo","14.40"
"Tamaulipas","14.28"
"Oaxaca","14.21"
"Tlaxcala","13.93"
"Puebla","13.64"
"Guerrero","12.16"
"Zacatecas","11.80"
"México","11.23"
"Querétaro","10.86"
"Sinaloa","10.54"
"Nayarit","10.37"
"Veracruz de Ignacio de La Llave","8.53"
"Jalisco","8.47"
"San Luis Potosí","8.45"
"Nuevo León","8.34"
"Hidalgo","8.33"
"Durango","8.19"
"Coahuila de Zaragoza","5.18"
"Morelos","5.06"
"Chiapas","5.06"
"Sonora","4.50"
"Campeche","3.93"
"Guanajuato","2.78"
