"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","93.59"
"Zacatecas","90.90"
"Nuevo León","87.06"
"México","85.05"
"Querétaro","75.00"
"Puebla","74.28"
"Yucatán","73.17"
"Aguascalientes","68.68"
"Oaxaca","66.98"
"Morelos","66.66"
"Tabasco","65.13"
"Nayarit","63.33"
"Durango","62.85"
"Sinaloa","62.13"
"Jalisco","56.99"
"San Luis Potosí","55.81"
"Guanajuato","55.78"
"Veracruz de Ignacio de La Llave","54.86"
"Baja California","50.00"
"Tamaulipas","46.49"
"Chihuahua","42.72"
"Hidalgo","42.68"
"Quintana Roo","38.15"
"Michoacán de Ocampo","33.33"
"Guerrero","32.40"
"Sonora","31.25"
"Coahuila de Zaragoza","30.43"
"Colima","28.57"
"Baja California Sur","22.22"
"Chiapas","22.05"
"Campeche","12.12"
