"Estado","% Ocupación"
"Ciudad de México","88.51"
"Guanajuato","83.83"
"México","83.17"
"Hidalgo","82.65"
"Puebla","80.76"
"Nuevo León","79.75"
"Morelos","75.31"
"Nayarit","73.68"
"Guerrero","72.74"
"Querétaro","63.17"
"Oaxaca","61.77"
"Veracruz de Ignacio de La Llave","55.65"
"Michoacán de Ocampo","53.11"
"Jalisco","53.01"
"Tlaxcala","49.36"
"Colima","48.96"
"Sonora","48.53"
"Baja California Sur","48.51"
"Aguascalientes","47.35"
"Zacatecas","46.07"
"Baja California","45.06"
"Coahuila de Zaragoza","42.68"
"San Luis Potosí","40.80"
"Sinaloa","38.22"
"Durango","35.02"
"Tamaulipas","28.60"
"Tabasco","27.84"
"Quintana Roo","26.08"
"Chihuahua","22.74"
"Yucatán","14.04"
"Chiapas","13.77"
"Campeche","6.33"
