"Estado","% Ocupación"
"Ciudad de México","68.85"
"México","68.81"
"Tlaxcala","59.51"
"Sonora","58.53"
"Puebla","54.58"
"Guanajuato","53.79"
"Hidalgo","53.42"
"Baja California","52.87"
"Tabasco","52.41"
"Guerrero","51.23"
"Morelos","47.15"
"Veracruz de Ignacio de La Llave","46.33"
"Nayarit","45.18"
"Sinaloa","40.65"
"Coahuila de Zaragoza","39.76"
"Nuevo León","38.27"
"Chiapas","37.50"
"Oaxaca","36.79"
"Colima","32.20"
"Yucatán","30.40"
"Michoacán de Ocampo","30.23"
"Tamaulipas","29.02"
"Campeche","25.73"
"Jalisco","25.33"
"Quintana Roo","23.48"
"Querétaro","21.74"
"Durango","19.24"
"Chihuahua","19.14"
"Aguascalientes","18.92"
"San Luis Potosí","15.63"
"Baja California Sur","11.95"
"Zacatecas","11.65"
