"Estado","% Ocupación"
"Chihuahua","22.83"
"Quintana Roo","22.72"
"Baja California Sur","21.93"
"Yucatán","21.25"
"Michoacán de Ocampo","18.91"
"Baja California","17.90"
"Ciudad de México","17.60"
"Aguascalientes","16.80"
"Sinaloa","16.08"
"Tabasco","14.51"
"Oaxaca","13.95"
"Puebla","13.31"
"Coahuila de Zaragoza","13.23"
"Nayarit","12.32"
"Tamaulipas","12.29"
"Querétaro","11.95"
"Colima","11.86"
"Durango","10.34"
"Guerrero","9.92"
"Morelos","9.90"
"Sonora","9.90"
"Jalisco","9.31"
"Tlaxcala","9.27"
"San Luis Potosí","9.09"
"Veracruz de Ignacio de La Llave","8.86"
"México","7.16"
"Hidalgo","6.89"
"Nuevo León","6.47"
"Zacatecas","5.10"
"Chiapas","4.88"
"Campeche","2.85"
"Guanajuato","2.75"
