"Estado","% Ocupación"
"Baja California","59.28"
"Sonora","58.54"
"México","56.30"
"Puebla","50.69"
"Sinaloa","49.80"
"Ciudad de México","49.04"
"Tabasco","47.66"
"Guerrero","44.55"
"Nuevo León","43.25"
"Tlaxcala","42.27"
"Campeche","41.66"
"Veracruz de Ignacio de La Llave","41.27"
"Chiapas","36.38"
"Oaxaca","35.59"
"Tamaulipas","33.73"
"Yucatán","31.25"
"San Luis Potosí","31.08"
"Jalisco","30.27"
"Aguascalientes","28.66"
"Quintana Roo","28.01"
"Coahuila de Zaragoza","27.74"
"Querétaro","27.61"
"Colima","26.82"
"Durango","25.86"
"Guanajuato","22.92"
"Baja California Sur","21.55"
"Nayarit","21.21"
"Morelos","21.19"
"Chihuahua","19.91"
"Michoacán de Ocampo","18.84"
"Zacatecas","18.27"
"Hidalgo","16.81"
