"Estado","% Ocupación"
"Ciudad de México","66.28"
"Baja California","52.73"
"México","50.11"
"Quintana Roo","39.81"
"Guerrero","36.31"
"Morelos","35.31"
"Sinaloa","34.07"
"Tabasco","30.53"
"Campeche","27.35"
"Hidalgo","24.47"
"Chihuahua","23.73"
"Veracruz de Ignacio de La Llave","22.05"
"Yucatán","20.00"
"Tlaxcala","19.56"
"Puebla","15.31"
"Durango","14.43"
"Coahuila de Zaragoza","13.77"
"Michoacán de Ocampo","10.31"
"Tamaulipas","10.24"
"Nuevo León","9.57"
"Aguascalientes","8.39"
"Chiapas","7.78"
"Sonora","7.40"
"Baja California Sur","7.37"
"Nayarit","7.31"
"Oaxaca","6.91"
"Guanajuato","5.88"
"Jalisco","5.85"
"Querétaro","5.49"
"San Luis Potosí","5.23"
"Zacatecas","5.22"
"Colima","2.73"
