"Estado","% Ocupación"
"Ciudad de México","75.07"
"México","69.73"
"Morelos","65.91"
"Puebla","63.53"
"Guerrero","58.42"
"Guanajuato","57.54"
"Hidalgo","55.10"
"Nuevo León","50.39"
"Oaxaca","49.89"
"Nayarit","44.16"
"Querétaro","44.10"
"Michoacán de Ocampo","39.54"
"Veracruz de Ignacio de La Llave","38.86"
"Jalisco","36.35"
"Colima","34.55"
"Baja California Sur","33.45"
"Sonora","32.66"
"Zacatecas","32.52"
"Durango","32.02"
"Tlaxcala","30.12"
"Sinaloa","29.91"
"Aguascalientes","29.79"
"San Luis Potosí","27.55"
"Coahuila de Zaragoza","22.13"
"Tamaulipas","21.65"
"Baja California","21.60"
"Quintana Roo","19.43"
"Tabasco","17.26"
"Yucatán","14.84"
"Chihuahua","12.95"
"Chiapas","9.56"
"Campeche","5.60"
