"Estado","% Ocupación"
"Tlaxcala","87.50"
"Zacatecas","78.57"
"Querétaro","71.87"
"Ciudad de México","65.82"
"Yucatán","63.26"
"Nuevo León","59.02"
"Durango","58.82"
"Tamaulipas","57.77"
"Aguascalientes","53.40"
"Veracruz de Ignacio de La Llave","51.14"
"Michoacán de Ocampo","46.00"
"Baja California","44.68"
"Quintana Roo","44.08"
"Puebla","43.82"
"México","43.75"
"Chihuahua","41.57"
"Oaxaca","33.65"
"Jalisco","32.72"
"Sinaloa","32.29"
"Tabasco","32.06"
"Guanajuato","30.00"
"Coahuila de Zaragoza","27.08"
"Sonora","25.27"
"San Luis Potosí","25.00"
"Guerrero","24.10"
"Hidalgo","21.64"
"Morelos","21.11"
"Colima","16.66"
"Baja California Sur","13.88"
"Chiapas","7.69"
"Campeche","7.50"
"Nayarit","0.00"
