"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","91.84"
"México","83.41"
"Nuevo León","81.48"
"Querétaro","81.08"
"Zacatecas","73.68"
"Morelos","72.50"
"Tabasco","69.90"
"Colima","66.66"
"Oaxaca","63.52"
"Aguascalientes","59.77"
"Hidalgo","59.37"
"Puebla","58.55"
"Michoacán de Ocampo","57.69"
"Yucatán","56.41"
"Durango","54.09"
"Baja California","52.50"
"Jalisco","51.47"
"Coahuila de Zaragoza","51.21"
"Guanajuato","49.46"
"Sinaloa","48.80"
"Tamaulipas","43.33"
"Veracruz de Ignacio de La Llave","42.46"
"Sonora","40.35"
"Chihuahua","36.19"
"Quintana Roo","34.42"
"San Luis Potosí","30.10"
"Guerrero","30.00"
"Baja California Sur","22.22"
"Chiapas","17.18"
"Campeche","15.15"
"Nayarit","10.00"
