"Estado","% Ocupación"
"Oaxaca","41.17"
"Ciudad de México","40.76"
"México","36.58"
"Tabasco","33.77"
"Querétaro","33.44"
"Yucatán","30.11"
"Colima","30.00"
"Aguascalientes","29.24"
"Michoacán de Ocampo","28.47"
"Puebla","27.29"
"Chihuahua","27.14"
"San Luis Potosí","26.60"
"Morelos","26.60"
"Tlaxcala","26.11"
"Veracruz de Ignacio de La Llave","24.00"
"Nuevo León","21.96"
"Hidalgo","18.89"
"Jalisco","17.00"
"Sinaloa","15.33"
"Tamaulipas","14.89"
"Guerrero","14.67"
"Zacatecas","14.20"
"Durango","12.85"
"Baja California Sur","12.08"
"Sonora","11.73"
"Coahuila de Zaragoza","10.63"
"Guanajuato","10.57"
"Baja California","9.45"
"Nayarit","9.27"
"Quintana Roo","8.16"
"Chiapas","7.97"
"Campeche","3.14"
