"Estado","% Ocupación"
"Nuevo León","50.76"
"Nayarit","44.04"
"Ciudad de México","42.98"
"Colima","38.12"
"México","34.90"
"Durango","33.45"
"Guerrero","32.66"
"Hidalgo","30.83"
"Oaxaca","30.22"
"Coahuila de Zaragoza","29.79"
"Veracruz de Ignacio de La Llave","29.26"
"Michoacán de Ocampo","29.24"
"Chihuahua","27.59"
"Puebla","24.27"
"Tamaulipas","21.73"
"Baja California","20.82"
"Zacatecas","20.51"
"Sinaloa","20.23"
"Aguascalientes","19.20"
"Tabasco","18.61"
"Jalisco","18.23"
"Querétaro","18.08"
"Guanajuato","17.96"
"Sonora","16.90"
"San Luis Potosí","16.76"
"Quintana Roo","14.88"
"Baja California Sur","14.70"
"Morelos","14.02"
"Yucatán","11.36"
"Tlaxcala","10.81"
"Chiapas","3.88"
"Campeche","3.40"
