"Estado","% Ocupación"
"Baja California Sur","35.36"
"Chihuahua","30.34"
"Tabasco","24.83"
"Yucatán","22.50"
"Tlaxcala","21.31"
"Aguascalientes","19.32"
"Ciudad de México","17.87"
"Querétaro","16.96"
"Michoacán de Ocampo","16.25"
"México","16.02"
"Puebla","15.68"
"Guerrero","13.74"
"Baja California","13.49"
"Durango","12.76"
"Oaxaca","12.57"
"Tamaulipas","11.94"
"Quintana Roo","11.89"
"Colima","11.47"
"Nuevo León","10.21"
"Nayarit","10.00"
"Morelos","9.70"
"Sinaloa","9.31"
"Hidalgo","9.22"
"San Luis Potosí","8.88"
"Jalisco","8.40"
"Veracruz de Ignacio de La Llave","7.86"
"Zacatecas","6.74"
"Chiapas","5.82"
"Sonora","4.61"
"Coahuila de Zaragoza","3.84"
"Guanajuato","3.70"
"Campeche","2.52"
