"Estado","% Ocupación"
"Nayarit","100.00"
"Tlaxcala","87.50"
"Zacatecas","82.22"
"Querétaro","71.87"
"Nuevo León","70.82"
"Ciudad de México","69.43"
"Baja California Sur","67.18"
"Yucatán","65.62"
"Veracruz de Ignacio de La Llave","64.70"
"Tamaulipas","64.53"
"Oaxaca","61.61"
"Colima","60.00"
"Tabasco","59.09"
"Durango","56.00"
"México","52.81"
"Puebla","52.43"
"Quintana Roo","51.72"
"Sinaloa","50.00"
"Baja California","47.91"
"Guanajuato","45.91"
"Aguascalientes","40.74"
"Jalisco","37.79"
"Michoacán de Ocampo","36.36"
"Morelos","36.00"
"Chiapas","35.89"
"Coahuila de Zaragoza","35.55"
"Guerrero","33.03"
"Hidalgo","32.60"
"Chihuahua","30.26"
"San Luis Potosí","29.56"
"Sonora","28.94"
"Campeche","12.82"
