"Estado","% Ocupación"
"Ciudad de México","85.74"
"México","81.54"
"Nuevo León","70.70"
"Baja California","56.89"
"Tlaxcala","52.89"
"Hidalgo","52.57"
"Oaxaca","52.50"
"Aguascalientes","49.76"
"Querétaro","49.03"
"Coahuila de Zaragoza","47.08"
"Puebla","45.42"
"Jalisco","45.24"
"San Luis Potosí","44.59"
"Sonora","42.79"
"Tabasco","42.68"
"Durango","41.22"
"Morelos","40.94"
"Michoacán de Ocampo","40.22"
"Colima","39.47"
"Veracruz de Ignacio de La Llave","38.46"
"Guanajuato","37.48"
"Guerrero","35.00"
"Zacatecas","33.93"
"Nayarit","31.19"
"Sinaloa","30.90"
"Baja California Sur","29.94"
"Tamaulipas","22.60"
"Quintana Roo","22.43"
"Yucatán","21.71"
"Chihuahua","20.54"
"Chiapas","10.83"
"Campeche","6.20"
