"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","87.50"
"Veracruz de Ignacio de La Llave","76.00"
"Nuevo León","72.27"
"Ciudad de México","72.08"
"Sonora","71.08"
"Tabasco","70.37"
"Puebla","69.04"
"Querétaro","67.64"
"Oaxaca","65.21"
"Sinaloa","62.96"
"Guanajuato","57.83"
"Quintana Roo","57.14"
"Zacatecas","56.66"
"Tamaulipas","55.55"
"Baja California","55.17"
"México","54.20"
"Yucatán","49.05"
"Durango","44.44"
"Guerrero","40.81"
"Chihuahua","39.24"
"Aguascalientes","38.77"
"Coahuila de Zaragoza","37.50"
"Michoacán de Ocampo","35.71"
"San Luis Potosí","35.48"
"Chiapas","33.57"
"Jalisco","29.87"
"Morelos","21.25"
"Hidalgo","19.78"
"Campeche","18.91"
"Baja California Sur","7.69"
"Nayarit","0.00"
