"Estado","% Ocupación"
"Ciudad de México","78.89"
"México","78.49"
"Guerrero","58.84"
"Baja California","55.10"
"Sonora","50.63"
"Tabasco","49.34"
"Veracruz de Ignacio de La Llave","48.50"
"Puebla","48.48"
"Morelos","46.63"
"Tlaxcala","46.15"
"Nayarit","45.89"
"Hidalgo","44.68"
"Oaxaca","43.13"
"Sinaloa","40.47"
"Chiapas","38.29"
"Guanajuato","34.56"
"Coahuila de Zaragoza","34.34"
"Yucatán","32.00"
"Jalisco","31.43"
"Querétaro","30.20"
"Nuevo León","23.80"
"Chihuahua","23.67"
"Colima","23.42"
"Durango","23.02"
"Michoacán de Ocampo","22.71"
"Campeche","20.65"
"Quintana Roo","20.50"
"Aguascalientes","18.93"
"Tamaulipas","14.11"
"San Luis Potosí","12.81"
"Zacatecas","11.42"
"Baja California Sur","8.40"
