"Estado","% Ocupación"
"Colima","85.71"
"Zacatecas","80.00"
"Querétaro","78.12"
"Tlaxcala","75.00"
"Nuevo León","65.92"
"Ciudad de México","64.56"
"Durango","64.51"
"Aguascalientes","61.70"
"Tamaulipas","61.66"
"Yucatán","52.00"
"Veracruz de Ignacio de La Llave","51.40"
"Baja California","46.07"
"México","45.81"
"Michoacán de Ocampo","45.65"
"Oaxaca","43.00"
"Jalisco","41.61"
"Puebla","39.75"
"Quintana Roo","35.80"
"Morelos","34.56"
"Tabasco","34.21"
"San Luis Potosí","33.94"
"Chihuahua","31.34"
"Coahuila de Zaragoza","31.25"
"Sinaloa","31.11"
"Guanajuato","30.30"
"Hidalgo","30.23"
"Guerrero","25.89"
"Sonora","23.07"
"Chiapas","20.45"
"Baja California Sur","20.00"
"Campeche","7.50"
"Nayarit","3.33"
